,solute_smiles,solvent_smiles,solute_InChIKey,solvent_InChIKey,experimental_logX,temperature,MolLogP_solute,MolMR_solute,TPSA_solute,MolWt_solute,LabuteASA_solute,MaxPartialCharge_solute,MinPartialCharge_solute,NumHBA_solute,NumHBD_solute,MolLogP_solvent,MolMR_solvent,TPSA_solvent,MolWt_solvent,LabuteASA_solvent,MaxPartialCharge_solvent,MinPartialCharge_solvent,NumHBA_solvent,NumHBD_solvent,PEOE_VSA1_solute,PEOE_VSA2_solute,PEOE_VSA3_solute,PEOE_VSA4_solute,PEOE_VSA5_solute,PEOE_VSA6_solute,PEOE_VSA7_solute,PEOE_VSA8_solute,PEOE_VSA9_solute,PEOE_VSA10_solute,PEOE_VSA11_solute,PEOE_VSA12_solute,PEOE_VSA13_solute,PEOE_VSA14_solute,PEOE_VSA1_solvent,PEOE_VSA2_solvent,PEOE_VSA3_solvent,PEOE_VSA4_solvent,PEOE_VSA5_solvent,PEOE_VSA6_solvent,PEOE_VSA7_solvent,PEOE_VSA8_solvent,PEOE_VSA9_solvent,PEOE_VSA10_solvent,PEOE_VSA11_solvent,PEOE_VSA12_solvent,PEOE_VSA13_solvent,PEOE_VSA14_solvent,gamma_solute_0.1_0.9,gamma_inf_solute,gamma_inf_solvent,gamma_solute_0.2_0.8,gamma_solvent_0.8_0.2,gamma_solvent_0.9_0.1,Joback_Hfus_solute,Joback_Hvap_solute,Joback_Tm_solute,Joback_Tb_solute,Joback_Hfus_solvent,Joback_Hvap_solvent,Joback_Tm_solvent,Joback_Tb_solvent
3101,Nc1nc(N)nc(NC2CC2)n1,CC(C)=O,LVQDKIWDGQRHTE-UHFFFAOYSA-N,CSCPPACGZOOCGX-UHFFFAOYSA-N,-3.148619332034403,298.15,-0.3897000000000006,45.2965,102.74,166.188,69.40898582963057,0.22900102902202138,-0.36759066421787484,6,3,0.5952999999999999,16.355,17.07,58.080000000000005,25.63065735666653,0.12626794356014373,-0.30034390268719197,1,0,16.784123558330702,0.0,0.0,14.951935562841626,0.0,0.0,12.841643245852019,6.041840829147961,0.0,0.0,0.0,17.845017842959482,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,5.783244946364939,0.0,0.0,0.0,0.0,0.136897147095986,0.21894865976159036,0.08494394804808385,0.08490880286206473,0.07264356344061164,0.07931878700728834,26419.0,69634.0,549.52,643.56,5125.0,29018.0,173.5,322.11
3102,Nc1nc(N)nc(NC2CC2)n1,CC(C)CCO,LVQDKIWDGQRHTE-UHFFFAOYSA-N,PHTQWCKDNZKARW-UHFFFAOYSA-N,-3.060680468921762,298.15,-0.3897000000000006,45.2965,102.74,166.188,69.40898582963057,0.22900102902202138,-0.36759066421787484,6,3,1.0248,26.54079999999999,20.23,88.14999999999999,38.99325323761199,0.04329631139781931,-0.3963660786745106,1,1,16.784123558330702,0.0,0.0,14.951935562841626,0.0,0.0,12.841643245852019,6.041840829147961,0.0,0.0,0.0,17.845017842959482,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,13.847474399381248,12.338727669087403,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.40858293414994795,0.5697594946178758,0.36051843053239047,0.28936076842640013,0.2668678805561981,0.31353290461076155,26419.0,69634.0,549.52,643.56,9270.999999999998,43015.0,191.93,405.73999999999995
3103,Nc1nc(N)nc(NC2CC2)n1,CC(C)CO,LVQDKIWDGQRHTE-UHFFFAOYSA-N,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,-3.153601026965325,298.15,-0.3897000000000006,45.2965,102.74,166.188,69.40898582963057,0.22900102902202138,-0.36759066421787484,6,3,0.6347,21.923799999999996,20.23,74.12299999999999,32.62831112321538,0.045348803787554154,-0.39610984383746906,1,1,16.784123558330702,0.0,0.0,14.951935562841626,0.0,0.0,12.841643245852019,6.041840829147961,0.0,0.0,0.0,17.845017842959482,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,13.847474399381248,5.917906046161393,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.3202338428761946,0.4782324433299114,0.24524547095497687,0.21403129788369543,0.19176389127966503,0.21900250329934753,26419.0,69634.0,549.52,643.56,6681.0,40789.0,180.66,382.85999999999996
3104,Nc1nc(N)nc(NC2CC2)n1,CC(C)O,LVQDKIWDGQRHTE-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,-3.1241866111602423,298.15,-0.3897000000000006,45.2965,102.74,166.188,69.40898582963057,0.22900102902202138,-0.36759066421787484,6,3,0.38710000000000006,17.354800000000004,20.23,60.096000000000004,26.263369008818774,0.04834761180869219,-0.3937069016405105,1,1,16.784123558330702,0.0,0.0,14.951935562841626,0.0,0.0,12.841643245852019,6.041840829147961,0.0,0.0,0.0,17.845017842959482,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,13.847474399381248,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.2993105505055605,0.5030459473320517,0.18517905735335125,0.18096467600804614,0.1567031926557238,0.1717927015632418,26419.0,69634.0,549.52,643.56,4091.0,38563.0,169.39,359.97999999999996
3105,Nc1nc(N)nc(NC2CC2)n1,CCC(C)O,LVQDKIWDGQRHTE-UHFFFAOYSA-N,BTANRVKWQNVYAZ-UHFFFAOYSA-N,-3.235674394374016,298.15,-0.3897000000000006,45.2965,102.74,166.188,69.40898582963057,0.22900102902202138,-0.36759066421787484,6,3,0.7771999999999999,21.971799999999995,20.23,74.12299999999999,32.62831112321538,0.05090390435353903,-0.39343008722162376,1,1,16.784123558330702,0.0,0.0,14.951935562841626,0.0,0.0,12.841643245852019,6.041840829147961,0.0,0.0,0.0,17.845017842959482,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,13.344558822616634,0.0,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.43369575031390734,0.6500394861487618,0.3279855818943553,0.28852015408990794,0.2577032790941323,0.29356794818921234,26419.0,69634.0,549.52,643.56,6681.0,40789.0,180.66,382.85999999999996
3106,Nc1nc(N)nc(NC2CC2)n1,CCCCCCCO,LVQDKIWDGQRHTE-UHFFFAOYSA-N,BBMCTIGTTCKYKF-UHFFFAOYSA-N,-3.25476901547186,298.15,-0.3897000000000006,45.2965,102.74,166.188,69.40898582963057,0.22900102902202138,-0.36759066421787484,6,3,1.9491,35.84479999999999,20.23,116.204,51.723137466405205,0.04305240722358137,-0.39637656934229265,1,1,16.784123558330702,0.0,0.0,14.951935562841626,0.0,0.0,12.841643245852019,6.041840829147961,0.0,0.0,0.0,17.845017842959482,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,32.60702369139466,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.5269409023342776,0.6805270255643908,0.5713782627607868,0.39978397862342835,0.3870576432045776,0.4757638583203173,26419.0,69634.0,549.52,643.56,17974.0,47855.00000000001,229.47,451.94
3107,Nc1nc(N)nc(NC2CC2)n1,CCCCCCO,LVQDKIWDGQRHTE-UHFFFAOYSA-N,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,-2.999132278468773,298.15,-0.3897000000000006,45.2965,102.74,166.188,69.40898582963057,0.22900102902202138,-0.36759066421787484,6,3,1.559,31.22779999999998,20.23,102.17699999999999,45.35819535200859,0.04305240583871402,-0.396376569347818,1,1,16.784123558330702,0.0,0.0,14.951935562841626,0.0,0.0,12.841643245852019,6.041840829147961,0.0,0.0,0.0,17.845017842959482,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,26.186202068468653,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.476527317869346,0.6354840597191297,0.47003861303060196,0.3510442121569017,0.3321844261742567,0.3996480424120879,26419.0,69634.0,549.52,643.56,15383.999999999998,45629.00000000001,218.2,429.05999999999995
3108,Nc1nc(N)nc(NC2CC2)n1,CCCCCO,LVQDKIWDGQRHTE-UHFFFAOYSA-N,AMQJEAYHLZJPGS-UHFFFAOYSA-N,-2.9244530386074694,298.15,-0.3897000000000006,45.2965,102.74,166.188,69.40898582963057,0.22900102902202138,-0.36759066421787484,6,3,1.1689,26.61079999999999,20.23,88.14999999999999,38.99325323761199,0.04305223345357219,-0.3963765707960063,1,1,16.784123558330702,0.0,0.0,14.951935562841626,0.0,0.0,12.841643245852019,6.041840829147961,0.0,0.0,0.0,17.845017842959482,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.4105639804415718,0.5722440977155562,0.36263767371466765,0.2908819538982964,0.26832974639220925,0.315315455500917,26419.0,69634.0,549.52,643.56,12793.999999999998,43403.00000000001,206.93,406.17999999999995
3109,Nc1nc(N)nc(NC2CC2)n1,CCCCO,LVQDKIWDGQRHTE-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,-2.9006647223140423,298.15,-0.3897000000000006,45.2965,102.74,166.188,69.40898582963057,0.22900102902202138,-0.36759066421787484,6,3,0.7787999999999999,21.993799999999997,20.23,74.12299999999999,32.62831112321538,0.043042283485206966,-0.39637675206921097,1,1,16.784123558330702,0.0,0.0,14.951935562841626,0.0,0.0,12.841643245852019,6.041840829147961,0.0,0.0,0.0,17.845017842959482,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.3225941238982031,0.48135529304435776,0.24741572549706847,0.2157530291606289,0.19335622190792684,0.22088311033498648,26419.0,69634.0,549.52,643.56,10203.999999999998,41177.00000000001,195.66,383.29999999999995
3110,Nc1nc(N)nc(NC2CC2)n1,CCCO,LVQDKIWDGQRHTE-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,-2.8677403104689554,298.15,-0.3897000000000006,45.2965,102.74,166.188,69.40898582963057,0.22900102902202138,-0.36759066421787484,6,3,0.3887,17.376800000000003,20.23,60.096,26.26336900881878,0.04278927992053378,-0.39638735063233616,1,1,16.784123558330702,0.0,0.0,14.951935562841626,0.0,0.0,12.841643245852019,6.041840829147961,0.0,0.0,0.0,17.845017842959482,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.20219591320994285,0.3458074116092653,0.12170953800728593,0.12065088219636241,0.10416812805275433,0.11355629673372716,26419.0,69634.0,549.52,643.56,7614.0,38951.0,184.39,360.41999999999996
3111,Nc1nc(N)nc(NC2CC2)n1,CCO,LVQDKIWDGQRHTE-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-2.827689031478046,298.15,-0.3897000000000006,45.2965,102.74,166.188,69.40898582963057,0.22900102902202138,-0.36759066421787484,6,3,-0.0014000000000000123,12.759800000000002,20.23,46.069,19.89842689442217,0.04022058174908642,-0.3966637147812598,1,1,16.784123558330702,0.0,0.0,14.951935562841626,0.0,0.0,12.841643245852019,6.041840829147961,0.0,0.0,0.0,17.845017842959482,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.031539080579751334,0.13155512471866648,-0.018788735710968896,-0.001487416587773304,-0.004039254046517459,-0.011113178779955542,26419.0,69634.0,549.52,643.56,5024.0,36725.0,173.12,337.53999999999996
3112,Nc1nc(N)nc(NC2CC2)n1,CO,LVQDKIWDGQRHTE-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,-2.5547072305740284,298.15,-0.3897000000000006,45.2965,102.74,166.188,69.40898582963057,0.22900102902202138,-0.36759066421787484,6,3,-0.3915,8.1428,20.23,32.042,13.533484780025564,0.031940683717728124,-0.3996302435573072,1,1,16.784123558330702,0.0,0.0,14.951935562841626,0.0,0.0,12.841643245852019,6.041840829147961,0.0,0.0,0.0,17.845017842959482,0.0,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,-1.0845010298757558,-2.657963714299977,-0.5866218465902514,-0.5470352280876438,-0.5113171409658652,-0.5505772177511613,26419.0,69634.0,549.52,643.56,2434.0,34499.0,161.85,314.65999999999997
3113,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC#N,IRSCQMHQWWYFCW-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,-4.740406121114051,298.15,-1.970899999999999,61.60570000000001,139.28,255.23399999999998,100.85433749022316,0.2799857321793509,-0.39358128705804707,8,4,0.52988,11.287,23.79,41.053,19.496772823694872,0.05871482377124906,-0.1986584259265234,1,0,20.683585220643646,14.345615352810384,4.9839785209472085,4.9839785209472085,0.0,0.0,0.0,0.0,19.541084003790377,12.834783135247786,11.16387793838399,5.948339280986494,5.559266895052007,0.0,0.0,0.0,0.0,5.261891554738487,0.0,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.4153179374227557,1.1540745215364807,0.19905210299626436,0.1999415322225117,0.18479318108751333,0.1929319884337129,37745.99999999999,101589.99999999999,718.22,871.3500000000001,2442.0,30524.0,177.29,347.44
3114,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC(C)=O,IRSCQMHQWWYFCW-UHFFFAOYSA-N,CSCPPACGZOOCGX-UHFFFAOYSA-N,-6.039338992729018,298.15,-1.970899999999999,61.60570000000001,139.28,255.23399999999998,100.85433749022316,0.2799857321793509,-0.39358128705804707,8,4,0.5952999999999999,16.355,17.07,58.080000000000005,25.63065735666653,0.12626794356014373,-0.30034390268719197,1,0,20.683585220643646,14.345615352810384,4.9839785209472085,4.9839785209472085,0.0,0.0,0.0,0.0,19.541084003790377,12.834783135247786,11.16387793838399,5.948339280986494,5.559266895052007,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,5.783244946364939,0.0,0.0,0.0,0.0,-0.02530830280999392,0.10956958631184234,-0.20052148147616908,-0.07521116595554314,-0.09482958913844922,-0.14324043217645274,37745.99999999999,101589.99999999999,718.22,871.3500000000001,5125.0,29018.0,173.5,322.11
3115,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CC(C)O,IRSCQMHQWWYFCW-UHFFFAOYSA-N,KFZMGEQAYNKOFK-UHFFFAOYSA-N,-4.04301563225724,298.15,-1.970899999999999,61.60570000000001,139.28,255.23399999999998,100.85433749022316,0.2799857321793509,-0.39358128705804707,8,4,0.38710000000000006,17.354800000000004,20.23,60.096000000000004,26.263369008818774,0.04834761180869219,-0.3937069016405105,1,1,20.683585220643646,14.345615352810384,4.9839785209472085,4.9839785209472085,0.0,0.0,0.0,0.0,19.541084003790377,12.834783135247786,11.16387793838399,5.948339280986494,5.559266895052007,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,13.847474399381248,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,-0.13433319863684676,0.18457012840699116,-0.6739501352691216,-0.22851596266376387,-0.27525731000071946,-0.43978607136121955,37745.99999999999,101589.99999999999,718.22,871.3500000000001,4091.0,38563.0,169.39,359.97999999999996
3116,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CCCCO,IRSCQMHQWWYFCW-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,-3.573163546196492,298.15,-1.970899999999999,61.60570000000001,139.28,255.23399999999998,100.85433749022316,0.2799857321793509,-0.39358128705804707,8,4,0.7787999999999999,21.993799999999997,20.23,74.12299999999999,32.62831112321538,0.043042283485206966,-0.39637675206921097,1,1,20.683585220643646,14.345615352810384,4.9839785209472085,4.9839785209472085,0.0,0.0,0.0,0.0,19.541084003790377,12.834783135247786,11.16387793838399,5.948339280986494,5.559266895052007,0.0,5.106527394840706,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,-0.10038587390185194,0.10837123738755358,-0.711624774952682,-0.18501214293174467,-0.24804366067906927,-0.4301298599149581,37745.99999999999,101589.99999999999,718.22,871.3500000000001,10203.999999999998,41177.00000000001,195.66,383.29999999999995
3117,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CCCO,IRSCQMHQWWYFCW-UHFFFAOYSA-N,BDERNNFJNOPAEC-UHFFFAOYSA-N,-3.6333902896075694,298.15,-1.970899999999999,61.60570000000001,139.28,255.23399999999998,100.85433749022316,0.2799857321793509,-0.39358128705804707,8,4,0.3887,17.376800000000003,20.23,60.096,26.26336900881878,0.04278927992053378,-0.39638735063233616,1,1,20.683585220643646,14.345615352810384,4.9839785209472085,4.9839785209472085,0.0,0.0,0.0,0.0,19.541084003790377,12.834783135247786,11.16387793838399,5.948339280986494,5.559266895052007,0.0,5.106527394840706,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,-0.26524182072808905,-0.15309148332467495,-0.5966307699996304,-0.2744152837137133,-0.3009357365712051,-0.4292630349998869,37745.99999999999,101589.99999999999,718.22,871.3500000000001,7614.0,38951.0,184.39,360.41999999999996
3118,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CCO,IRSCQMHQWWYFCW-UHFFFAOYSA-N,LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-3.911509529817604,298.15,-1.970899999999999,61.60570000000001,139.28,255.23399999999998,100.85433749022316,0.2799857321793509,-0.39358128705804707,8,4,-0.0014000000000000123,12.759800000000002,20.23,46.069,19.89842689442217,0.04022058174908642,-0.3966637147812598,1,1,20.683585220643646,14.345615352810384,4.9839785209472085,4.9839785209472085,0.0,0.0,0.0,0.0,19.541084003790377,12.834783135247786,11.16387793838399,5.948339280986494,5.559266895052007,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,-0.4607961136391546,-0.5343515013233696,-0.49642885127505154,-0.3568084945986289,-0.33796524539588185,-0.41402479967921063,37745.99999999999,101589.99999999999,718.22,871.3500000000001,5024.0,36725.0,173.12,337.53999999999996
3119,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CCOC(C)=O,IRSCQMHQWWYFCW-UHFFFAOYSA-N,XEKOWRVHYACXOJ-UHFFFAOYSA-N,-6.108462542327436,298.15,-1.970899999999999,61.60570000000001,139.28,255.23399999999998,100.85433749022316,0.2799857321793509,-0.39358128705804707,8,4,0.5694,22.30699999999999,26.3,88.106,37.10914470057002,0.3021127777269908,-0.4661718899744166,2,0,20.683585220643646,14.345615352810384,4.9839785209472085,4.9839785209472085,0.0,0.0,0.0,0.0,19.541084003790377,12.834783135247786,11.16387793838399,5.948339280986494,5.559266895052007,0.0,4.736862953800049,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,6.923737199690624,6.606881964512918,0.0,0.0,0.0,0.0,5.969305287951849,-0.00632153833082005,0.18303657398500103,-0.4143183784939406,-0.09416195518278343,-0.1469983021129315,-0.2591061128757881,37745.99999999999,101589.99999999999,718.22,871.3500000000001,10484.999999999998,31905.0,177.17000000000002,349.34
3120,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,CO,IRSCQMHQWWYFCW-UHFFFAOYSA-N,OKKJLVBELUTLKV-UHFFFAOYSA-N,-3.9788107009300617,298.15,-1.970899999999999,61.60570000000001,139.28,255.23399999999998,100.85433749022316,0.2799857321793509,-0.39358128705804707,8,4,-0.3915,8.1428,20.23,32.042,13.533484780025564,0.031940683717728124,-0.3996302435573072,1,1,20.683585220643646,14.345615352810384,4.9839785209472085,4.9839785209472085,0.0,0.0,0.0,0.0,19.541084003790377,12.834783135247786,11.16387793838399,5.948339280986494,5.559266895052007,0.0,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,-0.4793124809131573,-0.2913586243718472,-0.34386339755964507,-0.329849221150525,-0.2731778227002647,-0.3095081946110114,37745.99999999999,101589.99999999999,718.22,871.3500000000001,2434.0,34499.0,161.85,314.65999999999997
3121,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,Cc1ccccc1,IRSCQMHQWWYFCW-UHFFFAOYSA-N,YXFVVABEGXRONW-UHFFFAOYSA-N,-6.517984423549288,298.15,-1.970899999999999,61.60570000000001,139.28,255.23399999999998,100.85433749022316,0.2799857321793509,-0.39358128705804707,8,4,1.99502,31.17899999999999,0.0,92.14099999999999,43.79634523389357,-0.039774526323627504,-0.06224908578199481,0,0,20.683585220643646,14.345615352810384,4.9839785209472085,4.9839785209472085,0.0,0.0,0.0,0.0,19.541084003790377,12.834783135247786,11.16387793838399,5.948339280986494,5.559266895052007,0.0,0.0,0.0,0.0,0.0,0.0,35.89528683400505,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8292543334828882,1.6219431086184268,0.5160860760872923,0.4811369403230875,0.431689161229466,0.4755209224109796,37745.99999999999,101589.99999999999,718.22,871.3500000000001,5533.0,30393.0,158.05,355.43
3122,Nc1nc2ccc(OC(F)(F)F)cc2s1,CC#N,FTALBRSUTCGOEG-UHFFFAOYSA-N,WEVYAHXRMPXWCK-UHFFFAOYSA-N,-0.6112418121508955,298.15,2.7771,50.7154,48.14,234.20199999999994,86.28806315228509,0.5725971228441953,-0.4057433334986517,4,1,0.52988,11.287,23.79,41.053,19.496772823694872,0.05871482377124906,-0.1986584259265234,1,0,10.470530430962235,0.0,4.9839785209472085,0.0,13.171245143024459,11.336785877934737,12.13273413692322,6.06636706846161,10.216620634085363,5.749511833283905,5.131558479839333,0.0,0.0,6.362358859030383,0.0,0.0,0.0,5.261891554738487,0.0,0.0,0.0,6.923737199690624,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.07874286189440687,0.1453345597690678,0.031220491105840898,0.0421378541821057,0.03345229507787855,0.032937868916666925,15065.999999999998,47268.0,383.43,501.85,2442.0,30524.0,177.29,347.44
3123,Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)N(C)C,FTALBRSUTCGOEG-UHFFFAOYSA-N,FXHOOIRPVKKKFG-UHFFFAOYSA-N,-0.888871963654876,298.15,2.7771,50.7154,48.14,234.20199999999994,86.28806315228509,0.5725971228441953,-0.4057433334986517,4,1,0.09450000000000003,24.36799999999999,20.310000000000002,87.122,37.75543314126651,0.2184251307903347,-0.3490642652721722,1,0,10.470530430962235,0.0,4.9839785209472085,0.0,13.171245143024459,11.336785877934737,12.13273413692322,6.06636706846161,10.216620634085363,5.749511833283905,5.131558479839333,0.0,0.0,6.362358859030383,4.899909730850478,4.794537184071822,0.0,0.0,0.0,0.0,0.0,21.019081165045005,0.0,0.0,0.0,5.907179729351506,0.0,0.0,-0.14061351499426458,-0.1832376236376978,-0.1443667900971235,-0.10544771519316626,-0.1006524935640575,-0.12198421323348466,15065.999999999998,47268.0,383.43,501.85,10735.999999999998,33287.00000000001,217.24,357.43
3124,Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(=O)OC(C)C,FTALBRSUTCGOEG-UHFFFAOYSA-N,JMMWKPVZQRWMSS-UHFFFAOYSA-N,-0.4249276742861875,298.15,2.7771,50.7154,48.14,234.20199999999994,86.28806315228509,0.5725971228441953,-0.4057433334986517,4,1,0.9579,26.901999999999987,26.3,102.133,43.47408681496662,0.3023791003505635,-0.4631559932494283,2,0,10.470530430962235,0.0,4.9839785209472085,0.0,13.171245143024459,11.336785877934737,12.13273413692322,6.06636706846161,10.216620634085363,5.749511833283905,5.131558479839333,0.0,0.0,6.362358859030383,4.736862953800049,4.794537184071822,0.0,0.0,0.0,0.0,13.847474399381248,6.923737199690624,6.103966387748303,0.0,0.0,0.0,0.0,5.969305287951849,0.01079609362950134,0.012476991084551976,0.013342288236415943,0.008845787809538307,0.008826535784686656,0.01102485168849963,15065.999999999998,47268.0,383.43,501.85,9552.0,33742.99999999999,173.44,371.78
3125,Nc1nc2ccc(OC(F)(F)F)cc2s1,CC(C)=O,FTALBRSUTCGOEG-UHFFFAOYSA-N,CSCPPACGZOOCGX-UHFFFAOYSA-N,-0.382601213927028,298.15,2.7771,50.7154,48.14,234.20199999999994,86.28806315228509,0.5725971228441953,-0.4057433334986517,4,1,0.5952999999999999,16.355,17.07,58.080000000000005,25.63065735666653,0.12626794356014373,-0.30034390268719197,1,0,10.470530430962235,0.0,4.9839785209472085,0.0,13.171245143024459,11.336785877934737,12.13273413692322,6.06636706846161,10.216620634085363,5.749511833283905,5.131558479839333,0.0,0.0,6.362358859030383,4.794537184071822,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,5.783244946364939,0.0,0.0,0.0,0.0,-0.031423661764536856,-0.041492708333119716,-0.03223224581129307,-0.02346018507173302,-0.022450202687432353,-0.027221256527753115,15065.999999999998,47268.0,383.43,501.85,5125.0,29018.0,173.5,322.11
3126,Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCCO,FTALBRSUTCGOEG-UHFFFAOYSA-N,AMQJEAYHLZJPGS-UHFFFAOYSA-N,-0.6042369105822369,298.15,2.7771,50.7154,48.14,234.20199999999994,86.28806315228509,0.5725971228441953,-0.4057433334986517,4,1,1.1689,26.61079999999999,20.23,88.14999999999999,38.99325323761199,0.04305223345357219,-0.3963765707960063,1,1,10.470530430962235,0.0,4.9839785209472085,0.0,13.171245143024459,11.336785877934737,12.13273413692322,6.06636706846161,10.216620634085363,5.749511833283905,5.131558479839333,0.0,0.0,6.362358859030383,5.106527394840706,0.0,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.1744341220416194,0.243423082117984,0.1450028297614435,0.12248761818906045,0.11112013241575366,0.12842878147819647,15065.999999999998,47268.0,383.43,501.85,12793.999999999998,43403.00000000001,206.93,406.17999999999995
3127,Nc1nc2ccc(OC(F)(F)F)cc2s1,CCCCO,FTALBRSUTCGOEG-UHFFFAOYSA-N,LRHPLDYGYMQRHN-UHFFFAOYSA-N,-0.6276772705014443,298.15,2.7771,50.7154,48.14,234.20199999999994,86.28806315228509,0.5725971228441953,-0.4057433334986517,4,1,0.7787999999999999,21.993799999999997,20.23,74.12299999999999,32.62831112321538,0.043042283485206966,-0.39637675206921097,1,1,10.470530430962235,0.0,4.9839785209472085,0.0,13.171245143024459,11.336785877934737,12.13273413692322,6.06636706846161,10.216620634085363,5.749511833283905,5.131558479839333,0.0,0.0,6.362358859030383,5.106527394840706,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,0.0,0.0,0.0,0.09955469016571367,0.15403803630031618,0.060764881564114276,0.06300351877814289,0.053329141017231164,0.05763149097095039,15065.999999999998,47268.0,383.43,501.85,10203.999999999998,41177.00000000001,195.66,383.29999999999995
