,solute_smiles,temperature,solvent_smiles,experimental_logX
35150,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,318.15,CCCCCO,-2.3973974795797437
35151,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,288.2,CCCCCO,-1.5214335044061567
35152,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,298.2,CCCCCO,-1.489454989793388
35153,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,308.2,CCCCCO,-1.4685210829577449
35154,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,318.2,CCCCCO,-1.4473317838878068
35155,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,328.2,CCCCCO,-1.4225082001627747
35156,CC(C)Cc1ccc(C(C)C(=O)O)cc1,283.13,CCCCCO,-0.8741935418604732
35157,CC(C)Cc1ccc(C(C)C(=O)O)cc1,288.05,CCCCCO,-0.8016178699917057
35158,CC(C)Cc1ccc(C(C)C(=O)O)cc1,293.37,CCCCCO,-0.7207894873986048
35159,CC(C)Cc1ccc(C(C)C(=O)O)cc1,298.03,CCCCCO,-0.6538426977679918
35160,CC(C)Cc1ccc(C(C)C(=O)O)cc1,303.13,CCCCCO,-0.5790545940780277
35161,CC(C)Cc1ccc(C(C)C(=O)O)cc1,307.91,CCCCCO,-0.5082182244158342
35162,CC(C)Cc1ccc(C(C)C(=O)O)cc1,312.57,CCCCCO,-0.4463596637686458
35163,CC(C)Cc1ccc(C(C)C(=O)O)cc1,318.15,CCCCCO,-0.3752024210392389
35164,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,278.27,CCCCCO,-3.5476001540885584
35165,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,283.33,CCCCCO,-3.4691602213834796
35166,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,288.15,CCCCCO,-3.363111093016201
35167,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,293.23,CCCCCO,-3.2484129949176896
35168,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,298.17,CCCCCO,-3.128310334314485
35169,CO/N=C(\C(=O)Sc1nc2ccccc2s1)c1csc(N)n1,303.15,CCCCCO,-3.0034007772998335
35170,O=C(O)CCCCCCCCC(=O)O,294.13,CCCCCO,-2.1084625423274357
35171,O=C(O)CCCCCCCCC(=O)O,294.6,CCCCCO,-1.9637704559137055
35172,O=C(O)CCCCCCCCC(=O)O,298.23,CCCCCO,-1.8738685927380156
35173,O=C(O)CCCCCCCCC(=O)O,299.45,CCCCCO,-1.828858848971618
35174,O=C(O)CCCCCCCCC(=O)O,304.1,CCCCCO,-1.7469044141509684
35175,O=C(O)CCCCCCCCC(=O)O,307.75,CCCCCO,-1.6464684409222379
35176,O=C(O)CCCCCCCCC(=O)O,309.3,CCCCCO,-1.60223374387355
35177,O=C(O)CCCCCCCCC(=O)O,312.17,CCCCCO,-1.5380515047962382
35178,O=C(O)CCCCCCCCC(=O)O,315.23,CCCCCO,-1.4762535331884354
35179,O=C(O)CCCCCCCCC(=O)O,319.24,CCCCCO,-1.400007822415902
35180,O=C(O)CCCCCCCCC(=O)O,323.1,CCCCCO,-1.3350761065619183
35181,O=C(O)CCCCCCCCC(=O)O,325.68,CCCCCO,-1.2817474999022496
35182,O=C(O)CCCCCCCCC(=O)O,328.11,CCCCCO,-1.2331411889785824
35183,O=C(O)CCCCCCCCC(=O)O,332.17,CCCCCO,-1.16083631708535
35184,O=C(O)CCCCCCCCC(=O)O,335.24,CCCCCO,-1.097018600202497
35185,O=C(O)CCCCCCCCC(=O)O,338.5,CCCCCO,-1.042680103144659
35186,O=C(O)CCCCCCCCC(=O)O,340.91,CCCCCO,-0.9943905546397196
35187,O=C(O)CCCCCCCCC(=O)O,344.4,CCCCCO,-0.9450041384708585
35188,O=C(O)CCCCCCCCC(=O)O,346.01,CCCCCO,-0.9100948885606021
35189,O=C(O)CCCCCCCCC(=O)O,347.2,CCCCCO,-0.8738685927380155
35190,O=C(O)CCCCCCCCC(=O)O,348.84,CCCCCO,-0.8428455600937185
35191,O=C(O)c1cccc(C(=O)O)c1,303.05,CCCCCO,-2.389233405226729
35192,O=C(O)c1cccc(C(=O)O)c1,308.05,CCCCCO,-2.2738435338272454
35193,O=C(O)c1cccc(C(=O)O)c1,313.15,CCCCCO,-2.22657927670939
35194,O=C(O)c1cccc(C(=O)O)c1,318.15,CCCCCO,-2.1862189218259176
35195,O=C(O)c1cccc(C(=O)O)c1,323.05,CCCCCO,-2.130650919240907
35196,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],293.05,CCCCCO,-4.071604147743286
35197,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],298.25,CCCCCO,-3.9926790470772553
35198,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],303.25,CCCCCO,-3.923723744595782
35199,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],308.19,CCCCCO,-3.8738685927380154
35200,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],313.07,CCCCCO,-3.8173000966639576
35201,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],318.26,CCCCCO,-3.769806621130954
35202,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],323.25,CCCCCO,-3.7221616669979527
35203,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],328.17,CCCCCO,-3.6796459671823283
35204,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],333.25,CCCCCO,-3.646083769079637
35205,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],338.13,CCCCCO,-3.5980827494824252
35206,COC(=O)/C=C(\C)N[C@@H](C(=O)[O-])c1ccc(O)cc1.[K+],343.35,CCCCCO,-3.55455148573395
35207,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],293.15,CCCCCO,-1.3503731131594705
35208,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],303.15,CCCCCO,-1.5073792779568083
35209,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],313.15,CCCCCO,-1.5422694517540017
35210,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],323.15,CCCCCO,-1.6304131092636556
35211,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],333.15,CCCCCO,-1.6880343396316337
35212,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[K+],343.15,CCCCCO,-1.6607473659673004
35213,CCOc1ccc(NC(C)=O)cc1,282.95,CCCCCO,-1.9425621317870607
35214,CCOc1ccc(NC(C)=O)cc1,288.23,CCCCCO,-1.8655360084657115
35215,CCOc1ccc(NC(C)=O)cc1,293.27,CCCCCO,-1.7856330784033956
35216,CCOc1ccc(NC(C)=O)cc1,298.2,CCCCCO,-1.7019551573990201
35217,CCOc1ccc(NC(C)=O)cc1,303.15,CCCCCO,-1.6139828601931534
35218,CCOc1ccc(NC(C)=O)cc1,307.95,CCCCCO,-1.5266444330171398
35219,CCOc1ccc(NC(C)=O)cc1,312.95,CCCCCO,-1.4352392769676965
35220,CCOc1ccc(NC(C)=O)cc1,317.87,CCCCCO,-1.3461991745814976
35221,CCOc1ccc(NC(C)=O)cc1,323.17,CCCCCO,-1.2524095388271395
35222,CCOc1ccc(NC(C)=O)cc1,328.3,CCCCCO,-1.1644235646819514
35223,CCOc1ccc(NC(C)=O)cc1,333.27,CCCCCO,-1.0821847656755363
35224,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,278.2,CCCCCO,-3.0222763947111524
35225,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,288.2,CCCCCO,-2.9193735130781944
35226,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,298.2,CCCCCO,-2.8440569820281634
35227,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,308.2,CCCCCO,-2.7662426370344897
35228,OC[C@H](O)C(O)[C@H](O)CO,293.2,CCCCCO,-3.5257837359237447
35229,OC[C@H](O)C(O)[C@H](O)CO,298.18,CCCCCO,-3.316052869248488
35230,OC[C@H](O)C(O)[C@H](O)CO,303.26,CCCCCO,-3.1343631123003712
35231,OC[C@H](O)C(O)[C@H](O)CO,308.29,CCCCCO,-2.9961088337630897
35232,OC[C@H](O)C(O)[C@H](O)CO,313.19,CCCCCO,-2.86518562967954
35233,OC[C@H](O)C(O)[C@H](O)CO,318.24,CCCCCO,-2.7246886454581882
35234,OC[C@H](O)C(O)[C@H](O)CO,323.29,CCCCCO,-2.580209413893637
35235,OC[C@H](O)C(O)[C@H](O)CO,328.23,CCCCCO,-2.43937612545007
35236,OC[C@H](O)C(O)[C@H](O)CO,333.22,CCCCCO,-2.3012037482095686
35237,OC[C@H](O)C(O)[C@H](O)CO,338.33,CCCCCO,-2.1664067060015437
35238,OC[C@H](O)C(O)[C@H](O)CO,343.24,CCCCCO,-2.0441199137746247
35239,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,283.15,CCCCCO,-2.0559123205845657
35240,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,288.15,CCCCCO,-1.9867413347164835
35241,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,293.15,CCCCCO,-1.9083330424043154
35242,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,298.15,CCCCCO,-1.8341623753098717
35243,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,303.15,CCCCCO,-1.7680209731684957
35244,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,308.15,CCCCCO,-1.7130946470276252
35245,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,313.15,CCCCCO,-1.6416843599178041
35246,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,318.15,CCCCCO,-1.5787252087896535
35247,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,323.15,CCCCCO,-1.508358206522414
35248,COC(=O)[C@H](N)c1ccc(O)cc1,283.14,CCCCCO,-4.158640529545145
35249,COC(=O)[C@H](N)c1ccc(O)cc1,288.2,CCCCCO,-3.8074325466634544
35250,COC(=O)[C@H](N)c1ccc(O)cc1,293.15,CCCCCO,-3.4928190227397593
35251,COC(=O)[C@H](N)c1ccc(O)cc1,298.15,CCCCCO,-3.2173124317650337
35252,COC(=O)[C@H](N)c1ccc(O)cc1,303.15,CCCCCO,-2.9701699806893416
35253,COC(=O)[C@H](N)c1ccc(O)cc1,308.14,CCCCCO,-2.752886358229136
35254,COC(=O)[C@H](N)c1ccc(O)cc1,313.15,CCCCCO,-2.5632173750068423
35255,COC(=O)[C@H](N)c1ccc(O)cc1,318.15,CCCCCO,-2.39947360126849
35256,COC(=O)[C@H](N)c1ccc(O)cc1,323.15,CCCCCO,-2.260744196731489
35257,O=C(O)COc1ccc(Cl)cc1Cl,278.15,CCCCCO,-1.2700257143004443
35258,O=C(O)COc1ccc(Cl)cc1Cl,283.15,CCCCCO,-1.1542819820333414
35259,O=C(O)COc1ccc(Cl)cc1Cl,288.15,CCCCCO,-1.0624821079826534
35260,O=C(O)COc1ccc(Cl)cc1Cl,293.15,CCCCCO,-0.9702105291681443
35261,O=C(O)COc1ccc(Cl)cc1Cl,298.15,CCCCCO,-0.8827287043442357
35262,O=C(O)COc1ccc(Cl)cc1Cl,303.15,CCCCCO,-0.8096683018297085
35263,O=C(O)COc1ccc(Cl)cc1Cl,308.15,CCCCCO,-0.7387371312075065
35264,O=C(O)COc1ccc(Cl)cc1Cl,313.15,CCCCCO,-0.6765416331505323
35265,O=C(O)COc1ccc(Cl)cc1Cl,318.15,CCCCCO,-0.6136794261059538
35266,O=C(O)COc1ccc(Cl)cc1Cl,323.15,CCCCCO,-0.5506759069012731
35267,Nc1nc2ccc(OC(F)(F)F)cc2s1,323.15,CCCCCO,-0.4665711418734769
35268,Nc1nc2ccc(OC(F)(F)F)cc2s1,318.15,CCCCCO,-0.4876224926870692
35269,Nc1nc2ccc(OC(F)(F)F)cc2s1,313.15,CCCCCO,-0.5190019266369433
35270,Nc1nc2ccc(OC(F)(F)F)cc2s1,308.15,CCCCCO,-0.5514173402557508
35271,Nc1nc2ccc(OC(F)(F)F)cc2s1,303.15,CCCCCO,-0.5780014393166423
35272,Nc1nc2ccc(OC(F)(F)F)cc2s1,298.15,CCCCCO,-0.6042369105822369
35273,Nc1nc2ccc(OC(F)(F)F)cc2s1,293.15,CCCCCO,-0.6368582903020503
35274,Nc1nc2ccc(OC(F)(F)F)cc2s1,288.15,CCCCCO,-0.6655261430884626
35275,Nc1nc2ccc(OC(F)(F)F)cc2s1,283.15,CCCCCO,-0.6872093078535578
35276,Nc1nc2ccc(OC(F)(F)F)cc2s1,278.15,CCCCCO,-0.7061514842693393
35277,CC(=O)Nc1ccc(C(=O)O)cc1,283.15,CCCCCO,-2.2949063894521267
35278,CC(=O)Nc1ccc(C(=O)O)cc1,288.15,CCCCCO,-2.2562551214075386
35279,CC(=O)Nc1ccc(C(=O)O)cc1,293.15,CCCCCO,-2.216954427885307
35280,CC(=O)Nc1ccc(C(=O)O)cc1,298.15,CCCCCO,-2.18111458540599
35281,CC(=O)Nc1ccc(C(=O)O)cc1,303.15,CCCCCO,-2.130299026326122
35282,CC(=O)Nc1ccc(C(=O)O)cc1,308.15,CCCCCO,-2.0736060997303176
35283,CC(=O)Nc1ccc(C(=O)O)cc1,313.15,CCCCCO,-2.0278434641405063
35284,CC(=O)Nc1ccc(C(=O)O)cc1,318.15,CCCCCO,-1.9397555731017748
35285,CC(=O)Nc1ccc(C(=O)O)cc1,323.15,CCCCCO,-1.8612553360511075
35286,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,278.15,CCCCCO,-2.1326503828112076
35287,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,283.15,CCCCCO,-2.043639446326678
35288,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,288.15,CCCCCO,-1.97183558057553
35289,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,293.15,CCCCCO,-1.917573699139228
35290,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,298.15,CCCCCO,-1.868702203402377
35291,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,303.15,CCCCCO,-1.8178707859470016
35292,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,308.15,CCCCCO,-1.7530093007584502
35293,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,313.15,CCCCCO,-1.6933605589757383
35294,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,318.15,CCCCCO,-1.631341287607773
35295,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,323.15,CCCCCO,-1.5780671867214917
35296,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,278.15,CCCCCO,-2.0433514207947967
35297,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,283.15,CCCCCO,-1.9909742579130898
35298,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,288.15,CCCCCO,-1.9400581119380453
35299,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,293.15,CCCCCO,-1.8914349762671656
35300,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,298.15,CCCCCO,-1.8449677712090298
35301,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,303.15,CCCCCO,-1.7991495019089225
35302,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,308.15,CCCCCO,-1.760450279159527
35303,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,313.15,CCCCCO,-1.7146677723561154
35304,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,318.15,CCCCCO,-1.6720283763769894
35305,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,323.15,CCCCCO,-1.6365760670828238
35306,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,278.15,CCCCCO,-3.6675615400843946
35307,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,283.15,CCCCCO,-3.5526868911764318
35308,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,288.15,CCCCCO,-3.3733517315259895
35309,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,293.15,CCCCCO,-3.2559418341211646
35310,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,298.15,CCCCCO,-3.1275523522109867
35311,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,303.15,CCCCCO,-3.0139003749448703
35312,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,308.15,CCCCCO,-2.8850555842874153
35313,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,313.15,CCCCCO,-2.770318157682324
35314,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,318.15,CCCCCO,-2.657379957446652
35315,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,323.15,CCCCCO,-2.540155357611792
35316,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,278.15,CCCCCO,-2.0960422914768295
35317,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,283.15,CCCCCO,-2.036826283624748
35318,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,288.15,CCCCCO,-1.9892761346082268
35319,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,293.15,CCCCCO,-1.9370421659154897
35320,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,298.15,CCCCCO,-1.8843894883257002
35321,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,303.15,CCCCCO,-1.839231438138872
35322,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,308.15,CCCCCO,-1.790216985151485
35323,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,313.15,CCCCCO,-1.7459355470856621
35324,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,318.15,CCCCCO,-1.6922900765951931
35325,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,278.15,CCCCCO,-2.575118363368933
35326,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,283.15,CCCCCO,-2.45717457304082
35327,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,288.15,CCCCCO,-2.339134521996131
35328,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,293.15,CCCCCO,-2.2510371387438384
35329,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,298.15,CCCCCO,-2.1542819820333414
35330,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,303.15,CCCCCO,-2.063486257521107
35331,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,308.15,CCCCCO,-1.9669785553170893
35332,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,313.15,CCCCCO,-1.8719239873312847
35333,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,318.15,CCCCCO,-1.7749493038619513
35334,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,323.15,CCCCCO,-1.678194516142461
35335,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,278.15,CCCCCO,-2.71602071576152
35336,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,283.15,CCCCCO,-2.6221475809932455
35337,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,288.15,CCCCCO,-2.470826396738277
35338,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,293.15,CCCCCO,-2.3363932918754795
35339,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,298.15,CCCCCO,-2.223880200947012
35340,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,303.15,CCCCCO,-2.136617651559212
35341,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,308.15,CCCCCO,-2.003663481904216
35342,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,313.15,CCCCCO,-1.901598577729923
35343,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,318.15,CCCCCO,-1.783596554766207
35344,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,323.15,CCCCCO,-1.656158312528871
35345,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,283.15,CCCCCO,-3.126621263590859
35346,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,288.15,CCCCCO,-2.9488474775526186
35347,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,293.15,CCCCCO,-2.794524963259109
35348,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,298.15,CCCCCO,-2.680477550934546
35349,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,303.15,CCCCCO,-2.532687937019448
35350,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,308.15,CCCCCO,-2.4242350194632807
35351,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,313.15,CCCCCO,-2.3267947182209547
35352,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,318.15,CCCCCO,-2.218101080648851
35353,Cl.c1ccc([C@H]2CN3CCSC3=N2)cc1,323.15,CCCCCO,-2.127727153775795
35354,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,278.15,CCCCCO,-4.154901959985743
35355,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,283.15,CCCCCO,-4.079354998593212
35356,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,288.15,CCCCCO,-3.998699066979582
35357,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,293.15,CCCCCO,-3.9295926782598802
35358,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,298.15,CCCCCO,-3.8610660597430764
35359,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,303.15,CCCCCO,-3.8007935208383423
35360,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,308.15,CCCCCO,-3.743522793758323
35361,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,313.15,CCCCCO,-3.6836102489268048
35362,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,318.15,CCCCCO,-3.6108339156354674
35363,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,298.2,CCCCCO,-3.191114132640188
35364,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,303.2,CCCCCO,-2.939679971311715
35365,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,308.2,CCCCCO,-2.653647025549361
35366,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,313.2,CCCCCO,-2.425968732272281
35367,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,318.2,CCCCCO,-2.1817741063860443
35368,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,323.2,CCCCCO,-1.8853890157678268
35369,CCCCCCCCCCCCCCCCCCCCCCCCCCCCO,328.2,CCCCCO,-1.5855280503706972
35370,COc1cc(CO)ccc1O,293.15,CCCCCO,-1.6695862266508092
35371,COc1cc(CO)ccc1O,303.15,CCCCCO,-1.4710832997223453
35372,COc1cc(CO)ccc1O,313.15,CCCCCO,-1.3098039199714864
35373,COc1cc(CO)ccc1O,323.15,CCCCCO,-1.1378686206869628
35374,COc1cc(CO)ccc1O,333.15,CCCCCO,-0.9913998282380825
35375,COc1cc(CO)ccc1O,343.15,CCCCCO,-0.8096683018297085
35376,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,288.15,CCCCCO,-4.1487416512809245
35377,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,293.15,CCCCCO,-4.045757490560675
35378,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,298.15,CCCCCO,-3.9706162223147903
35379,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,303.15,CCCCCO,-3.87942606879415
35380,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,308.15,CCCCCO,-3.769551078621726
